mp,statistic,metric,raw_value,preferred_direction,include,weight,years,summary,om_code,om_label,component,n_iter
HS+20 (MP29),SBMSY,SB / SB[MSY],1.10885303105028,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HS-20 (MP43),SBMSY,SB / SB[MSY],1.0753766797731,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HSsym (MP45),SBMSY,SB / SB[MSY],1.12387241641953,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HS-30 (MP47),SBMSY,SB / SB[MSY],1.09521883137653,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PR+20 (MP32),SBMSY,SB / SB[MSY],1.0038101617718,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PR-20 (MP44),SBMSY,SB / SB[MSY],1.06125404866982,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PRsym (MP46),SBMSY,SB / SB[MSY],1.03708639295635,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PR-30 (MP48),SBMSY,SB / SB[MSY],0.997312491385502,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HS+20 (MP29),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.246,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_1,Alternative selectivity (om11_1),CJM,500
PR+20 (MP32),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.2298,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_1,Alternative selectivity (om11_1),CJM,500
HS-20 (MP43),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.2612,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_1,Alternative selectivity (om11_1),CJM,500
PR-20 (MP44),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.2096,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_1,Alternative selectivity (om11_1),CJM,500
HSsym (MP45),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.2564,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_1,Alternative selectivity (om11_1),CJM,500
PRsym (MP46),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.2216,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_1,Alternative selectivity (om11_1),CJM,500
HS-30 (MP47),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.2392,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_1,Alternative selectivity (om11_1),CJM,500
PR-30 (MP48),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.2064,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_1,Alternative selectivity (om11_1),CJM,500
HS+20 (MP29),VB2025,VB / VB[2025],7.89455769334904,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HS-20 (MP43),VB2025,VB / VB[2025],7.6065743515215,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HSsym (MP45),VB2025,VB / VB[2025],7.95883986296551,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HS-30 (MP47),VB2025,VB / VB[2025],7.78380562723561,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PR+20 (MP32),VB2025,VB / VB[2025],7.04211208953486,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PR-20 (MP44),VB2025,VB / VB[2025],7.67296019431634,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PRsym (MP46),VB2025,VB / VB[2025],7.40567843138607,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PR-30 (MP48),VB2025,VB / VB[2025],6.95275893064621,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HS+20 (MP29),VBMSY,VB / VB[MSY],0.790110878580957,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HS-20 (MP43),VBMSY,VB / VB[MSY],0.779306999219247,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HSsym (MP45),VBMSY,VB / VB[MSY],0.806515125276551,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HS-30 (MP47),VBMSY,VB / VB[MSY],0.777384460342713,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PR+20 (MP32),VBMSY,VB / VB[MSY],0.697109496710603,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PR-20 (MP44),VBMSY,VB / VB[MSY],0.759452472949645,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PRsym (MP46),VBMSY,VB / VB[MSY],0.727916351503636,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
PR-30 (MP48),VBMSY,VB / VB[MSY],0.683621063846368,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_1,Alternative selectivity (om11_1),CJM,500
HS+20 (MP29),C,Catch,1612.89052969801,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HS-20 (MP43),C,Catch,1581.47373690225,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HSsym (MP45),C,Catch,1600.22884173205,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HS-30 (MP47),C,Catch,1602.59041163484,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PR+20 (MP32),C,Catch,1564.01156242945,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PR-20 (MP44),C,Catch,1591.22953121541,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PRsym (MP46),C,Catch,1630.11662036093,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PR-30 (MP48),C,Catch,1504.5997354411,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HS+20 (MP29),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om11_3,Recruitment cycle (om11_3),CJM,500
HS-20 (MP43),CatchDrop20,Advice reductions >19% (%),0.08225,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om11_3,Recruitment cycle (om11_3),CJM,500
HSsym (MP45),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om11_3,Recruitment cycle (om11_3),CJM,500
HS-30 (MP47),CatchDrop20,Advice reductions >19% (%),0.0629166666666667,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om11_3,Recruitment cycle (om11_3),CJM,500
PR+20 (MP32),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om11_3,Recruitment cycle (om11_3),CJM,500
PR-20 (MP44),CatchDrop20,Advice reductions >19% (%),0.19925,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om11_3,Recruitment cycle (om11_3),CJM,500
PRsym (MP46),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om11_3,Recruitment cycle (om11_3),CJM,500
PR-30 (MP48),CatchDrop20,Advice reductions >19% (%),0.149083333333333,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om11_3,Recruitment cycle (om11_3),CJM,500
HS+20 (MP29),Creduction,Mean catch reduction,3.59191792959442,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om11_3,Recruitment cycle (om11_3),CJM,500
PR+20 (MP32),Creduction,Mean catch reduction,5.49653249536316,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om11_3,Recruitment cycle (om11_3),CJM,500
HS-20 (MP43),Creduction,Mean catch reduction,3.69720793163561,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om11_3,Recruitment cycle (om11_3),CJM,500
PR-20 (MP44),Creduction,Mean catch reduction,5.63985281729081,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om11_3,Recruitment cycle (om11_3),CJM,500
HSsym (MP45),Creduction,Mean catch reduction,3.43899065020993,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om11_3,Recruitment cycle (om11_3),CJM,500
PRsym (MP46),Creduction,Mean catch reduction,5.24179715788373,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om11_3,Recruitment cycle (om11_3),CJM,500
HS-30 (MP47),Creduction,Mean catch reduction,3.76997778247588,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om11_3,Recruitment cycle (om11_3),CJM,500
PR-30 (MP48),Creduction,Mean catch reduction,6.16343277917631,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om11_3,Recruitment cycle (om11_3),CJM,500
HS+20 (MP29),FMSY,F / F[MSY],1.1483927427316,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HS-20 (MP43),FMSY,F / F[MSY],1.24368873465593,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HSsym (MP45),FMSY,F / F[MSY],1.17682991414437,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HS-30 (MP47),FMSY,F / F[MSY],1.21279705245228,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PR+20 (MP32),FMSY,F / F[MSY],0.969741657139078,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PR-20 (MP44),FMSY,F / F[MSY],0.968174287356348,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PRsym (MP46),FMSY,F / F[MSY],0.995089911059052,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PR-30 (MP48),FMSY,F / F[MSY],0.922509243608038,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HS+20 (MP29),IACC,IACC,7.31587147924047,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HS-20 (MP43),IACC,IACC,7.18704340400241,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HSsym (MP45),IACC,IACC,7.04966497350257,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HS-30 (MP47),IACC,IACC,7.66238222507597,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PR+20 (MP32),IACC,IACC,11.1362247967941,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PR-20 (MP44),IACC,IACC,11.480268733505,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PRsym (MP46),IACC,IACC,10.9240217618978,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
PR-30 (MP48),IACC,IACC,12.5024882088401,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_3,Recruitment cycle (om11_3),CJM,500
HS+20 (MP29),PC270,P(catch < 270 kt),0.0908,lower is better,TRUE,1,2041-2050,Proportion of 2041-2050 iteration-years with catch below 270 kt,om11_3,Recruitment cycle (om11_3),CJM,500
PR+20 (MP32),PC270,P(catch < 270 kt),0.0604,lower is better,TRUE,1,2041-2050,Proportion of 2041-2050 iteration-years with catch below 270 kt,om11_3,Recruitment cycle (om11_3),CJM,500
HS-20 (MP43),PC270,P(catch < 270 kt),0.0968,lower is better,TRUE,1,2041-2050,Proportion of 2041-2050 iteration-years with catch below 270 kt,om11_3,Recruitment cycle (om11_3),CJM,500
PR-20 (MP44),PC270,P(catch < 270 kt),0.054,lower is better,TRUE,1,2041-2050,Proportion of 2041-2050 iteration-years with catch below 270 kt,om11_3,Recruitment cycle (om11_3),CJM,500
HSsym (MP45),PC270,P(catch < 270 kt),0.0978,lower is better,TRUE,1,2041-2050,Proportion of 2041-2050 iteration-years with catch below 270 kt,om11_3,Recruitment cycle (om11_3),CJM,500
PRsym (MP46),PC270,P(catch < 270 kt),0.066,lower is better,TRUE,1,2041-2050,Proportion of 2041-2050 iteration-years with catch below 270 kt,om11_3,Recruitment cycle (om11_3),CJM,500
HS-30 (MP47),PC270,P(catch < 270 kt),0.0686,lower is better,TRUE,1,2041-2050,Proportion of 2041-2050 iteration-years with catch below 270 kt,om11_3,Recruitment cycle (om11_3),CJM,500
PR-30 (MP48),PC270,P(catch < 270 kt),0.0436,lower is better,TRUE,1,2041-2050,Proportion of 2041-2050 iteration-years with catch below 270 kt,om11_3,Recruitment cycle (om11_3),CJM,500
HS+20 (MP29),SB0red,P(Kobe red),0.4228,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om11_3,Recruitment cycle (om11_3),CJM,500
PR+20 (MP32),SB0red,P(Kobe red),0.3474,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om11_3,Recruitment cycle (om11_3),CJM,500
HS-20 (MP43),SB0red,P(Kobe red),0.4454,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om11_3,Recruitment cycle (om11_3),CJM,500
